6.883952069645496330e+00,5.258890375210977800e+04
6.955724020492731974e+00,5.335721459775595577e+04
7.028244264308352030e+00,5.412865298842029006e+04
7.101520602780335700e+00,5.490813438079292246e+04
7.175560918936920274e+00,5.569574263105382124e+04
7.250373177994646312e+00,5.649156246966590697e+04
7.325965428215230446e+00,5.729567951049006660e+04
7.402345801771417655e+00,5.810818025999574456e+04
7.479522515621821022e+00,5.892915212656706717e+04
7.557503872394921274e+00,5.975868342990645760e+04
7.636298261282241207e+00,6.059686341053583601e+04
7.715914158940837986e+00,6.144378223939691088e+04
7.796360130405236788e+00,6.229953102755195141e+04
7.877644830008839527e+00,6.316420183598531730e+04
7.959777002314977423e+00,6.403788768550760869e+04
8.042765483057628728e+00,6.492068256676253077e+04
8.126619200091944606e+00,6.581268145033830660e+04
8.211347174354735046e+00,6.671398029698472237e+04
8.296958520834907702e+00,6.762467606793642335e+04
8.383462449554084372e+00,6.854486673534412694e+04
8.470868266557401327e+00,6.947465129281436384e+04
8.559185374914619615e+00,7.041412976605890435e+04
8.648423275731726534e+00,7.147285132986669487e+04
8.738591569173056683e+00,7.258610218979428464e+04
8.829699955494083596e+00,7.371095978160943196e+04
8.921758236084956550e+00,7.484754511687396734e+04
9.014776314524917566e+00,7.599598046881367918e+04
9.108764197647733596e+00,7.715638938547270664e+04
9.203731996618220279e+00,7.832889670300461876e+04
9.299689928020024254e+00,7.951362855910256621e+04
9.396648314954690662e+00,8.071071240656875307e+04
9.494617588152204135e+00,8.192027702702568786e+04
9.593608287093147169e+00,8.314245254477065464e+04
9.693631061142513161e+00,8.437737044077418977e+04
9.794696670695396179e+00,8.562516356682531477e+04
9.896815988334523695e+00,8.688596615982268122e+04
1.000000000000000000e+01,8.815991385621677910e+04
1.010425980617109687e+01,8.944714370660067652e+04
1.020960662306047517e+01,9.074779419045445684e+04
1.031605178382081789e+01,9.206200523104252352e+04
1.042360673976401131e+01,9.338991821046627592e+04
1.053228306159316396e+01,9.473167598487499345e+04
1.064209244064724658e+01,9.608742289983254159e+04
1.075304669015890013e+01,9.757086675504807499e+04
1.086515774652537303e+01,9.909766836899225018e+04
1.097843767059248421e+01,1.006403883869695856e+05
1.109289864895222877e+01,1.021991927739519888e+05
1.120855299525376481e+01,1.037742492252589145e+05
1.132541315152812622e+01,1.053657271845980140e+05
1.144349168952671825e+01,1.069737978622937662e+05
1.156280131207375383e+01,1.085986342537057790e+05
1.168335485443292399e+01,1.102404111578409356e+05
1.180516528568805512e+01,1.118993051961562451e+05
1.192824571013838941e+01,1.135754948315605288e+05
1.205260936870841348e+01,1.152691603876144800e+05
1.217826964037216264e+01,1.169804840679277113e+05
1.230524004359261525e+01,1.187096499757614802e+05
1.243353423777599431e+01,1.204568441338340926e+05
1.256316602474121424e+01,1.222222545043331047e+05
1.269414935020469670e+01,1.240060710091361689e+05
1.282649830528059809e+01,1.258084855502424325e+05
1.296022712799684484e+01,1.276296920304186642e+05
1.309535020482667633e+01,1.294698863740569213e+05
1.323188207223646096e+01,1.313292665482536831e+05
1.336983741824945149e+01,1.329494952301839658e+05
1.350923108402602679e+01,1.345546924808742478e+05
1.365007806546013924e+01,1.361766254869869153e+05
1.379239351479265885e+01,1.378154687351835310e+05
1.393619274224143467e+01,1.394713985313203302e+05
1.408149121764834888e+01,1.411445930194149551e+05
1.422830457214351974e+01,1.428352322008107440e+05
1.437664859982701948e+01,1.445434979535426537e+05
1.452653925946781222e+01,1.462695740519014071e+05
1.467799267622070580e+01,1.480136461862052965e+05
1.483102514336102828e+01,1.497759019827759475e+05
1.498565312403757765e+01,1.515565310241243860e+05
1.514189325304351996e+01,1.533557248693441506e+05
1.529976233860609547e+01,1.551736770747206465e+05
1.545927736419478649e+01,1.570105832145532186e+05
1.562045549034840164e+01,1.588666409021951258e+05
1.578331405652116537e+01,1.607420498113122303e+05
1.594787058294820703e+01,1.626370116973653203e+05
1.611414277253019733e+01,1.645517304193126038e+05
1.628214851273793329e+01,1.664864119615420932e+05
1.645190587753660694e+01,1.684412644560307672e+05
1.662343312933031569e+01,1.707426749027868209e+05
1.679674872092653004e+01,1.730756078895292594e+05
1.697187129752137125e+01,1.754328639903724543e+05
1.714881969870540956e+01,1.778146967976326705e+05
1.732761296049041988e+01,1.802213625475745066e+05
1.750827031735723338e+01,1.826531201479766460e+05
1.769081120432511511e+01,1.851102312059865799e+05
1.787525525904235479e+01,1.875929600562613632e+05
1.806162232389901590e+01,1.901015737894066842e+05
1.824993244816150550e+01,1.926363422807090683e+05
1.844020589012959732e+01,1.951975382191711687e+05
1.863246311931559873e+01,1.977854371368442662e+05
1.882672481864659275e+01,2.004003174384720623e+05
1.902301188668945997e+01,2.030424604314407334e+05
1.922134543989912814e+01,2.057121503560416750e+05
1.942174681489024479e+01,2.084096744160497037e+05
1.962423757073269925e+01,2.111353228096220992e+05
1.982883949127071688e+01,2.138893887605149066e+05
2.003557458746647768e+01,2.166721685496299469e+05
2.024446509976801778e+01,2.194839615468874690e+05
2.045553350050195007e+01,2.223778757419912145e+05
2.066880249629081945e+01,2.260716860334103694e+05
2.088429503049601266e+01,2.298040079193311394e+05
2.110203428568596351e+01,2.335752429208913527e+05
2.132204368613010814e+01,2.373857967454804166e+05
2.154434690031882127e+01,2.412360793303842947e+05
2.176896784350983083e+01,2.451265048868895974e+05
2.199593068030074861e+01,2.490574919448393048e+05
2.222525982722885018e+01,2.530294633976612531e+05
2.245697995539771696e+01,2.570428465478612925e+05
2.269111599313151117e+01,2.610980731529951445e+05
2.292769312865648601e+01,2.651955794721120619e+05
2.316673681281089614e+01,2.693358063126906636e+05
2.340827276178294269e+01,2.735191990780595224e+05
2.365232695987730693e+01,2.777462078153138864e+05
2.389892566231047866e+01,2.820172872637303080e+05
2.414809539803547267e+01,2.863328969036909984e+05
2.439986297259550341e+01,2.906935010061089415e+05
2.465425547100791448e+01,2.950995686823774595e+05
2.491130026067786218e+01,2.995515739348356728e+05
2.517102499434268381e+01,3.040499957077640574e+05
2.543345761304648178e+01,3.083750987773458473e+05
2.569862634914618482e+01,3.115051963951406651e+05
2.596655972934872381e+01,3.146679283500282909e+05
2.623728657777993334e+01,3.178636348869747017e+05
2.651083601908536380e+01,3.210926597983326064e+05
2.678723748156371798e+01,3.243553504608291551e+05
2.706652070033241486e+01,3.276520578729325207e+05
2.734871572052667332e+01,3.309831366926147020e+05
2.763385290053167154e+01,3.343489452755043749e+05
2.792196291524867036e+01,3.377498457134407363e+05
2.821307675939470627e+01,3.411862038734238013e+05
2.850722575083718269e+01,3.446583894369762857e+05
2.880444153396297935e+01,3.481667759399133502e+05
2.910475608308274076e+01,3.517117408125273651e+05
2.940820170587060645e+01,3.552936654201909550e+05
2.971481104684006169e+01,3.589129351043866482e+05
3.002461709085549302e+01,3.625699392241578316e+05
3.033765316668089085e+01,3.662650711979984771e+05
3.065395295056523395e+01,3.699987285461752908e+05
3.097355046986561788e+01,3.737713129334958503e+05
3.129648010670750580e+01,3.775832302125151036e+05
3.162277660168379256e+01,3.813667586935617728e+05
3.195247505759213524e+01,3.849709755419926951e+05
3.228561094321126745e+01,3.886127698854252230e+05
3.262222009711673110e+01,3.922925335060938960e+05
3.296233873153628480e+01,3.960106622709464282e+05
3.330600343624588078e+01,3.997675561742339632e+05
3.365325118250557068e+01,4.035636193805377115e+05
3.400411932703702433e+01,4.073992602682510042e+05
3.435864561604259393e+01,4.112748914735144936e+05
3.471686818926559681e+01,4.151909299346031621e+05
3.507882558409362872e+01,4.191477969367829501e+05
3.544455673970435328e+01,4.231459181576319970e+05
3.581410100125454932e+01,4.271857237128344132e+05
3.618749812411284239e+01,4.312676482024522847e+05
3.656478827813645438e+01,4.353921307576785912e+05
3.694601205199302285e+01,4.395596150880820933e+05
3.733121045752660194e+01,4.437705495293365675e+05
3.772042493416994091e+01,4.480253870914546424e+05
3.811369735340272769e+01,4.523245855075250147e+05
3.851107002325569084e+01,4.566686072829506593e+05
3.891258569286230085e+01,4.610579197452070075e+05
3.931828755705770106e+01,4.652918783435652731e+05
3.972821926102552936e+01,4.691508318909385125e+05
4.014242490499326266e+01,4.730500188131989562e+05
4.056094904897641129e+01,4.769898585827325587e+05
4.098383671757261482e+01,4.809707750453386689e+05
4.141113340480480787e+01,4.849931964658221696e+05
4.184288507901575827e+01,4.890575555740687414e+05
4.227913818781352262e+01,4.931642896115996409e+05
4.271993966306776258e+01,4.973138403786055278e+05
4.316533692595900362e+01,5.015066542814779095e+05
4.361537789208005478e+01,5.057431823808326735e+05
4.407011097659079724e+01,5.100238804400353110e+05
4.452958509942659759e+01,5.143492089742308017e+05
4.499384969056105632e+01,5.187196332998855505e+05
4.546295469532399380e+01,5.231356235848490032e+05
4.593695057977397767e+01,5.275976548989289440e+05
4.641588833612772902e+01,5.321062072650013724e+05
4.689981948824611635e+01,5.366617657106546685e+05
4.738879609717651675e+01,5.412648203203624580e+05
4.788287076675383247e+01,5.459158662882104982e+05
4.838209664925956588e+01,5.506154039711686783e+05
4.888652745113987663e+01,5.569280068006637739e+05
4.939621743878325333e+01,5.655471228606041986e+05
4.991122144435853869e+01,5.742561016575221438e+05
5.043159487171359245e+01,5.830558800985700218e+05
5.095739370233599885e+01,5.919474048590806779e+05
5.148867450137487367e+01,6.009316324843993643e+05
5.202549442372686883e+01,6.100095294928009389e+05
5.256791122018419316e+01,6.191820724794561975e+05
5.311598324364777568e+01,6.284502482215000782e+05
5.366976945540476152e+01,6.378150537841863697e+05
5.422932943147155527e+01,6.472774966281522065e+05
5.479472336900292362e+01,6.568385947177998023e+05
5.536601209276803104e+01,6.664993766308083432e+05
5.594325706169377099e+01,6.762608816687860526e+05
5.652652037547697716e+01,6.861241599690855946e+05
5.711586478126422861e+01,6.960902726177631412e+05
5.771135368040314972e+01,7.061602917637457140e+05
5.831305113526218520e+01,7.163353007341581397e+05
5.892102187612295694e+01,7.266163941508752760e+05
5.953533130814370367e+01,7.370046780482775066e+05
6.015604551839560798e+01,7.475012699922393076e+05
6.078323128297235911e+01,7.567650013926345855e+05
6.141695607417391756e+01,7.647722235091293696e+05
6.205728806776500051e+01,7.728629287682060385e+05
6.270429615030990789e+01,7.810379875634942437e+05
6.335804992658241019e+01,7.892982793633242836e+05
6.401861972705482628e+01,7.976446928053525044e+05
6.468607661546320742e+01,8.060781257921498036e+05
6.536049239645289788e+01,8.145994855878030648e+05
6.604193962330305112e+01,8.232096889155174140e+05
6.673049160573194172e+01,8.319096620562355965e+05
6.742622241778349235e+01,8.407003409482884454e+05
6.812920690579622374e+01,8.495826712880810956e+05
6.883952069645495442e+01,8.585576086318292655e+05
6.955724020492732507e+01,8.676261184983651619e+05
7.028244264308338529e+01,8.767891764729935676e+05
7.101520602780328772e+01,8.860477683124607429e+05
7.175560918936920984e+01,8.954028900509879459e+05
7.250373177994646312e+01,9.048555481074318523e+05
7.325965428215229736e+01,9.144067593935523182e+05
7.402345801771417655e+01,9.240575514234118164e+05
7.479522515621829371e+01,9.338089624239144614e+05
7.557503872394937616e+01,9.396236121125364443e+05
7.636298261282242095e+01,9.426339249193044379e+05
7.715914158940837808e+01,9.456756231890477939e+05
7.796360130405220445e+01,9.487490341459939955e+05
7.877644830008831889e+01,9.518544884260063991e+05
7.959777002314977778e+01,9.549923201121494640e+05
8.042765483057628728e+01,9.581628667706319829e+05
8.126619200091946027e+01,9.613664694871215615e+05
8.211347174354733625e+01,9.646034729034380289e+05
8.296958520834914452e+01,9.678742252546306700e+05
8.383462449554102136e+01,9.711790784064402105e+05
8.470868266557403103e+01,9.745183878931521904e+05
8.559185374914619615e+01,9.778925129558478948e+05
8.648423275731727244e+01,9.813018165810469072e+05
8.738591569173047446e+01,9.847466655397594441e+05
8.829699955494083952e+01,9.882274304269449785e+05
8.921758236084959037e+01,9.917444857013771543e+05
9.014776314524917211e+01,9.952982097259297734e+05
9.108764197647732885e+01,9.988889848082809476e+05
9.203731996618229516e+01,1.002517197242041118e+06
9.299689928020043794e+01,1.006183237348310417e+06
9.396648314954691728e+01,1.015373329485950060e+06
9.494617588152203780e+01,1.027336049797365326e+06
9.593608287093147169e+01,1.039423493198875454e+06
9.693631061142502858e+01,1.051636960050997790e+06
9.794696670695385876e+01,1.063977764271790395e+06
9.896815988334525116e+01,1.076447233478188748e+06
1.000000000000000000e+02,1.089046709128838265e+06
1.010425980617109616e+02,1.101777546668407274e+06
1.020960662306047624e+02,1.114641115673403721e+06
1.031605178382081789e+02,1.127638799999512732e+06
1.042360673976401131e+02,1.140771997930470621e+06
1.053228306159316361e+02,1.154042122328500031e+06
1.064209244064724658e+02,1.167450600786289899e+06
1.075304669015890084e+02,1.180998875780582894e+06
1.086515774652537232e+02,1.194688404827364255e+06
1.097843767059248563e+02,1.208520660638644826e+06
1.109289864895222735e+02,1.222497131280904636e+06
1.120855299525376410e+02,1.236619320335176308e+06
1.132541315152812587e+02,1.250888747058799025e+06
1.144349168952671789e+02,1.265306946548859589e+06
1.156280131207375348e+02,1.279875469907333842e+06
1.168335485443292470e+02,1.292690098761520581e+06
1.180516528568805512e+02,1.305033920260853367e+06
1.192824571013838977e+02,1.317506438203876605e+06
1.205260936870841419e+02,1.330108994377222843e+06
1.217826964037216158e+02,1.342842944556958508e+06
1.230524004359261596e+02,1.355709658654447412e+06
1.243353423777599431e+02,1.368710520863722544e+06
1.256316602474121424e+02,1.381846929810397094e+06
1.269414935020469670e+02,1.395120298702128464e+06
1.282649830528059738e+02,1.408532055480645737e+06
1.296022712799684484e+02,1.422083642975380179e+06
1.309535020482667846e+02,1.435776519058665726e+06
1.323188207223643644e+02,1.449612156802585116e+06
